UID,Title_Director_Actors,Title,Series_or_Movie,Genres_all,Primary G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Genre count,Country_Availability,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,Country count,Languages,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,Language count,Director,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,Director count,Actors,A2,A3,A4,Actor count,Biography,Crime,Action,Comedy,Documentary,Drama,Adventure,Animation,Horror,Mystery,Sci-Fi,Thriller,Family,Fantasy,Adult,Talk-Show,Romance,Music,Musical,Western,Sport,War,History,News,Germany,Singapore,Thailand,Lithuania,Argentina,France,Hong Kong,Australia,Poland,Slovakia,Israel,South Africa,Japan,Sweden,Canada,Greece,Italy,Belgium,Brazil,United States,Russia,United Kingdom,Portugal,South Korea,Hungary,Romania,Switzerland,India,Czech Republic,Mexico,Spain,Turkey,Iceland,Netherlands,Malaysia,Colombia,Runtime,Under 30 mins,30-60 mins,1-2 hours,Over 2 hours,View_Rating,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Awards_Received,Awards_Nominated_For,Boxoffice,Release_Date,Netflix_Release_Date,Production
9846,"Respiro_Emanuele Crialese_Valeria Golino, Francesco Casisa, Vincenzo Amato, Veronica D'Agostino",Respiro,Movie,Drama,Drama,,,,,,,,,,,,1,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Italian,Sicilian,,,,,,,,,,,,,2,Emanuele Crialese,,,,,,,,,,,,,1,Valeria Golino,Francesco Casisa,Vincenzo Amato,Veronica D'Agostino,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,PG-13,7,76,65,21,11,1072834,22-May-02,30/11/2020,"Fandango, Medusa Film"
9883,"Revolutionary Road_Sam Mendes_Christopher Fitzgerald, Leonardo DiCaprio, Kate Winslet, Jonathan Roumie",Revolutionary Road,Movie,"Drama,Romance",Drama,Romance,,,,,,,,,,,2,South Africa,Belgium,United Kingdom,South Korea,Hungary,Czech Republic,Netherlands,Spain,Italy,Australia,Poland,Greece,Slovakia,Israel,Russia,Romania,Lithuania,,,,,,,,,,,,,,,,,,,,17,English,,,,,,,,,,,,,,1,Sam Mendes,,,,,,,,,,,,,1,Christopher Fitzgerald,Leonardo DiCaprio,Kate Winslet,Jonathan Roumie,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,3,0,0,1,0,R,7.3,67,69,20,73,22911480,23-Jan-09,14/4/2015,"Neal Street Productions, Evamere Entertainment, BBC"
9888,"Rhapsody in August_Akira Kurosawa_Narumi Kayashima, Sachiko Murase, Hisashi Igawa, Tomoko Ôtakara",Rhapsody in August,Movie,Drama,Drama,,,,,,,,,,,,1,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Japanese,English,,,,,,,,,,,,,2,Akira Kurosawa,,,,,,,,,,,,,1,Narumi Kayashima,Sachiko Murase,Hisashi Igawa,Tomoko Ôtakara,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG,7.2,60,,5,7,516431,20-Dec-91,12/5/2016,
9902,"Richard Jewell_Clint Eastwood_Brandon Stanley, Sam Rockwell, Paul Walter Hauser, Ryan Boz",Richard Jewell,Movie,"Biography,Crime,Drama",Biography,Crime,Drama,,,,,,,,,,3,Japan,Australia,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,English,,,,,,,,,,,,,,1,Clint Eastwood,,,,,,,,,,,,,1,Brandon Stanley,Sam Rockwell,Paul Walter Hauser,Ryan Boz,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,7.5,,68,7,19,22345542,13-Dec-19,27/11/2020,
9913,"Ride Along_Tim Story_Ice Cube, John Leguizamo, Kevin Hart, Bruce McGill",Ride Along,Movie,"Action,Comedy,Crime",Action,Comedy,Crime,,,,,,,,,,3,South Korea,United Kingdom,Mexico,Portugal,Russia,Belgium,Brazil,Netherlands,Spain,Argentina,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,11,English,Ukrainian,,,,,,,,,,,,,2,Tim Story,,,,,,,,,,,,,1,Ice Cube,John Leguizamo,Kevin Hart,Bruce McGill,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,3,0,0,1,0,PG-13,6.2,18,41,1,7,134938200,17-Jan-14,26/10/2015,"Cubevision, Rainforest Films"
9915,"Ride Your Wave_Masaaki Yuasa_Kentaro Ito, Honoka Matsumoto, Rina Kawaei, Ryôta Katayose",Ride Your Wave,Movie,"Animation,Comedy,Drama,Family,Fantasy,Romance",Animation,Comedy,Drama,Family,Fantasy,Romance,,,,,,,6,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Japanese,,,,,,,,,,,,,,1,Masaaki Yuasa,,,,,,,,,,,,,1,Kentaro Ito,Honoka Matsumoto,Rina Kawaei,Ryôta Katayose,4,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,6.8,93,63,2,3,332432,19-Feb-20,26/2/2021,
9916,"Riding Alone for Thousands of Miles_Yimou Zhang_Ken Takakura, Shinobu Terajima, Kiichi Nakai, Ken Nakamoto",Riding Alone for Thousands of Miles,Movie,Drama,Drama,,,,,,,,,,,,1,Thailand,Singapore,Malaysia,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Mandarin,Japanese,,,,,,,,,,,,,2,Yimou Zhang,,,,,,,,,,,,,1,Ken Takakura,Shinobu Terajima,Kiichi Nakai,Ken Nakamoto,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,PG,7.3,80,73,6,10,252325,22-Dec-05,15/10/2016,"Edko Films, Zhang Yimou Studio"
9918,"Riding in Cars with Boys_Penny Marshall_Adam Garcia, Drew Barrymore, Steve Zahn, Brittany Murphy",Riding in Cars with Boys,Movie,"Biography,Comedy,Drama",Biography,Comedy,Drama,,,,,,,,,,3,Israel,Australia,India,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Penny Marshall,,,,,,,,,,,,,1,Adam Garcia,Drew Barrymore,Steve Zahn,Brittany Murphy,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,6.5,49,43,2,2,30165536,19-Oct-01,14/4/2015,"Flower Films, Parkway Productions, Gracie Films"
9921,"Righteous Kill_Jon Avnet_Carla Gugino, 50 Cent, Robert De Niro, Al Pacino",Righteous Kill,Movie,"Crime,Drama,Mystery,Thriller",Crime,Drama,Mystery,Thriller,,,,,,,,,4,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Spanish,Russian,,,,,,,,,,,,3,Jon Avnet,,,,,,,,,,,,,1,Carla Gugino,50 Cent,Robert De Niro,Al Pacino,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,6,18,36,1,2,40081410,12-Sep-08,15/4/2015,"Emmett/Furla Films, Millennium Films"
9934,"Rio 2_Carlos Saldanha_Kristin Chenoweth, Jake T. Austin, Carlinhos Brown, Jemaine Clement",Rio 2,Movie,"Animation,Adventure,Comedy,Family,Fantasy,Musical",Animation,Adventure,Comedy,Family,Fantasy,Musical,,,,,,,6,South Korea,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Portuguese,,,,,,,,,,,,,2,Carlos Saldanha,,,,,,,,,,,,,1,Kristin Chenoweth,Jake T. Austin,Carlinhos Brown,Jemaine Clement,4,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,G,6.3,48,49,2,24,131538435,11-Apr-14,14/4/2015,"Blue Sky Studios, 20th Century Fox Animation"
9935,"Rio_Carlos Saldanha_Sofia Scarpa Saldanha, Karen Disher, Leslie Mann, Jason Fricchione",Rio,Movie,"Animation,Adventure,Comedy,Crime,Family,Musical",Animation,Adventure,Comedy,Crime,Family,Musical,,,,,,,6,South Korea,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Portuguese,,,,,,,,,,,,,2,Carlos Saldanha,,,,,,,,,,,,,1,Sofia Scarpa Saldanha,Karen Disher,Leslie Mann,Jason Fricchione,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,G,6.9,72,63,3,31,143619809,15-Apr-11,2/7/2020,Blue Sky Studios
9940,"Rise of the Guardians_Peter Ramsey_Alec Baldwin, Isla Fisher, Jude Law, Chris Pine",Rise of the Guardians,Movie,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi",Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi,,,,,,7,United Kingdom,Mexico,South Africa,Romania,Japan,Russia,South Korea,Hungary,India,Lithuania,Canada,Portugal,Belgium,Brazil,Czech Republic,Netherlands,Spain,Germany,Iceland,Israel,Italy,Australia,Poland,Argentina,Greece,Slovakia,Sweden,Turkey,Colombia,,,,,,,,29,English,French,,,,,,,,,,,,,2,Peter Ramsey,,,,,,,,,,,,,1,Alec Baldwin,Isla Fisher,Jude Law,Chris Pine,4,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,3,0,0,1,0,PG,7.3,75,58,14,32,103412758,21-Nov-12,14/4/2015,DreamWorks Animation
9942,"Rise of the Planet of the Apes_Rupert Wyatt_Karin Konoval, Richard Ridings, Terry Notary, Andy Serkis",Rise of the Planet of the Apes,Movie,"Action,Drama,Sci-Fi,Thriller",Action,Drama,Sci-Fi,Thriller,,,,,,,,,4,South Korea,Switzerland,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,English,Sign Languages,,,,,,,,,,,,,2,Rupert Wyatt,,,,,,,,,,,,,1,Karin Konoval,Richard Ridings,Terry Notary,Andy Serkis,4,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,7.6,81,68,21,43,176760185,5-Aug-11,14/4/2015,Chernin Entertainment
9953,"River Runs Red_Wes Miller_Luke Hemsworth, George Lopez, Taye Diggs, John Cusack",River Runs Red,Movie,"Action,Thriller",Action,Thriller,,,,,,,,,,,2,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Mandarin,Spanish,,,,,,,,,,,,3,Wes Miller,,,,,,,,,,,,,1,Luke Hemsworth,George Lopez,Taye Diggs,John Cusack,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Not Rated,4.6,22,26,3,1,9893,9-Nov-18,10/3/2019,"Premiere Picture, Cinedigm"
9957,"Rize_David LaChapelle_Larry Berry, Jassy Marie, Tommy the Clown, Dragon",Rize,Movie,"Documentary,Music",Documentary,Music,,,,,,,,,,,2,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,David LaChapelle,,,,,,,,,,,,,1,Larry Berry,Jassy Marie,Tommy the Clown,Dragon,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,7.1,84,74,1,3,3336391,24-Jun-05,14/4/2015,"HSI Productions, Darkfibre Entertainment Ltd."
9961,"Road Trip_Todd Phillips_Breckin Meyer, Seann William Scott, Paulo Costanzo, Amy Smart",Road Trip,Movie,Comedy,Comedy,,,,,,,,,,,,1,Mexico,Switzerland,Hong Kong,United Kingdom,Thailand,Brazil,Singapore,Argentina,Malaysia,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,10,English,,,,,,,,,,,,,,1,Todd Phillips,,,,,,,,,,,,,1,Breckin Meyer,Seann William Scott,Paulo Costanzo,Amy Smart,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,0,0,1,0,R,6.4,57,55,4,9,68540777,19-May-00,14/4/2015,"Montecito Picture Company, DreamWorks SKG"
9962,"Road to Perdition_Sam Mendes_Tyler Hoechlin, Rob Maxey, Jennifer Jason Leigh, Liam Aiken",Road to Perdition,Movie,"Crime,Drama,Thriller",Crime,Drama,Thriller,,,,,,,,,,3,South Korea,Hong Kong,Thailand,Singapore,Switzerland,Malaysia,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,,,,,,,,,,,,,,1,Sam Mendes,,,,,,,,,,,,,1,Tyler Hoechlin,Rob Maxey,Jennifer Jason Leigh,Liam Aiken,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,R,7.7,81,72,23,82,104454762,12-Jul-02,14/4/2015,Zanuck Company
9971,"Robin Hood_Ridley Scott_Max von Sydow, Cate Blanchett, Russell Crowe, William Hurt",Robin Hood,Movie,"Action,Adventure,Drama,History",Action,Adventure,Drama,History,,,,,,,,,4,United Kingdom,Mexico,Brazil,Argentina,Italy,Spain,Greece,Czech Republic,Belgium,Portugal,South Africa,Hungary,Slovakia,Sweden,Germany,Switzerland,Japan,Iceland,France,Colombia,Romania,Netherlands,Thailand,Singapore,Turkey,Israel,Australia,Malaysia,Hong Kong,South Korea,Russia,,,,,,31,English,French,Ukrainian,,,,,,,,,,,,3,Ridley Scott,,,,,,,,,,,,,1,Max von Sydow,Cate Blanchett,Russell Crowe,William Hurt,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,PG-13,6.6,43,53,1,14,105269730,14-May-10,14/4/2015,"Scott Free Productions, Brian Grazer"
9974,"RoboCop_José Padilha_Gary Oldman, Joel Kinnaman, Abbie Cornish, Michael Keaton",RoboCop,Movie,"Action,Crime,Sci-Fi,Thriller",Action,Crime,Sci-Fi,Thriller,,,,,,,,,4,Canada,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,English,Persian,Ukrainian,,,,,,,,,,,,3,José Padilha,,,,,,,,,,,,,1,Gary Oldman,Joel Kinnaman,Abbie Cornish,Michael Keaton,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,6.1,48,52,4,1,58607007,12-Feb-14,14/4/2015,Strike Entertainment
9977,"Robots_Carlos Saldanha, Chris Wedge_Lucille Bliss, Terry Bradshaw, Paula Abdul, Halle Berry",Robots,Movie,"Animation,Adventure,Comedy,Family,Sci-Fi",Animation,Adventure,Comedy,Family,Sci-Fi,,,,,,,,5,South Korea,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,Italian,,,,,,,,,,,,,2,Carlos Saldanha,Chris Wedge,,,,,,,,,,,,2,Lucille Bliss,Terry Bradshaw,Paula Abdul,Halle Berry,4,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,PG,6.3,64,64,2,22,128200012,11-Mar-05,14/4/2015,"Blue Sky Studios, Fox Animation Studios"
9987,"Rocketman_Dexter Fletcher_Bryce Dallas Howard, Jamie Bell, Taron Egerton, Richard Madden",Rocketman,Movie,"Biography,Drama,Music,Musical",Biography,Drama,Music,Musical,,,,,,,,,4,Lithuania,Russia,Iceland,Sweden,Greece,Turkey,Italy,Belgium,Spain,Czech Republic,Hungary,Slovakia,Poland,Portugal,Romania,South Africa,South Korea,Australia,,,,,,,,,,,,,,,,,,,18,English,,,,,,,,,,,,,,1,Dexter Fletcher,,,,,,,,,,,,,1,Bryce Dallas Howard,Jamie Bell,Taron Egerton,Richard Madden,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,4,0,0,0,1,R,7.3,,69,21,70,96368160,31-May-19,20/11/2020,Rocket Pictures
9989,"RocknRolla_Guy Ritchie_Gerard Butler, Tom Wilkinson, Mark Strong, Thandie Newton",RocknRolla,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,United Kingdom,Spain,Portugal,Italy,Switzerland,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,English,Russian,,,,,,,,,,,,,2,Guy Ritchie,,,,,,,,,,,,,1,Gerard Butler,Tom Wilkinson,Mark Strong,Thandie Newton,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,R,7.3,60,53,1,5,5700626,31-Oct-08,14/4/2015,"Warner Bros., Dark Castle Entertainment"
9994,"Rocky III_Sylvester Stallone_Burt Young, Carl Weathers, Talia Shire, Sylvester Stallone",Rocky III,Movie,"Drama,Sport",Drama,Sport,,,,,,,,,,,2,Brazil,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Sylvester Stallone,,,,,,,,,,,,,1,Burt Young,Carl Weathers,Talia Shire,Sylvester Stallone,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,PG,6.8,63,57,2,8,125049125,28-May-82,14/4/2015,United Artists
9995,"Rocky II_Sylvester Stallone_Burt Young, Carl Weathers, Talia Shire, Sylvester Stallone",Rocky II,Movie,"Drama,Sport",Drama,Sport,,,,,,,,,,,2,Brazil,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,Italian,,,,,,,,,,,,,2,Sylvester Stallone,,,,,,,,,,,,,1,Burt Young,Carl Weathers,Talia Shire,Sylvester Stallone,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,PG,7.3,71,61,2,2,85182160,15-Jun-79,14/4/2015,Chartoff-Winkler Productions
9996,"Rocky IV_Sylvester Stallone_Burt Young, Carl Weathers, Talia Shire, Sylvester Stallone",Rocky IV,Movie,"Drama,Sport",Drama,Sport,,,,,,,,,,,2,Brazil,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,Russian,,,,,,,,,,,,,2,Sylvester Stallone,,,,,,,,,,,,,1,Burt Young,Carl Weathers,Talia Shire,Sylvester Stallone,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,PG,6.9,40,40,9,5,127873716,27-Nov-85,14/4/2015,"Metro-Goldwyn-Mayer, United Artists"
9998,"Rocky_John G. Avildsen_Burt Young, Carl Weathers, Talia Shire, Sylvester Stallone",Rocky,Movie,"Drama,Sport",Drama,Sport,,,,,,,,,,,2,Canada,Brazil,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,English,,,,,,,,,,,,,,1,John G. Avildsen,,,,,,,,,,,,,1,Burt Young,Carl Weathers,Talia Shire,Sylvester Stallone,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,PG,8.1,94,70,20,21,117235147,3-Dec-76,14/4/2015,United Artists
10009,"Rojo_Benjamín Naishtat_Andrea Frigerio, Darío Grandinetti, Diego Cremonesi, Alfredo Castro",Rojo,Movie,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,,,,,,,,,,3,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Spanish,,,,,,,,,,,,,,1,Benjamín Naishtat,,,,,,,,,,,,,1,Andrea Frigerio,Darío Grandinetti,Diego Cremonesi,Alfredo Castro,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,,6.4,96,76,15,26,94757,12-Jul-19,21/9/2020,"Sutor Kolonko, Bord Cadre Films, Pucara Cine, Ecce Films"
10011,"Role Models_David Wain_Bobb'e J. Thompson, Seann William Scott, Christopher Mintz-Plasse, Paul Rudd",Role Models,Movie,Comedy,Comedy,,,,,,,,,,,,1,Lithuania,United Kingdom,Russia,India,Switzerland,France,Japan,Mexico,South Korea,Belgium,Hong Kong,Thailand,Hungary,Brazil,Czech Republic,Netherlands,Spain,Germany,South Africa,Iceland,Portugal,Israel,Italy,Australia,Poland,Singapore,Argentina,Greece,Malaysia,Slovakia,Sweden,Turkey,Colombia,Romania,Canada,,35,English,,,,,,,,,,,,,,1,David Wain,,,,,,,,,,,,,1,Bobb'e J. Thompson,Seann William Scott,Christopher Mintz-Plasse,Paul Rudd,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,R,6.8,77,61,1,4,67294270,7-Nov-08,1/1/2016,Stuber-Parent
10016,"Roman Israel, Esq._Dan Gilroy_Colin Farrell, Denzel Washington, Carmen Ejogo, Lynda Gravatt","Roman Israel, Esq.",Movie,"Crime,Drama,Thriller",Crime,Drama,Thriller,,,,,,,,,,3,Belgium,Canada,Brazil,Netherlands,Australia,Argentina,Turkey,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,English,Spanish,Armenian,,,,,,,,,,,,3,Dan Gilroy,,,,,,,,,,,,,1,Colin Farrell,Denzel Washington,Carmen Ejogo,Lynda Gravatt,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,4,0,0,0,1,PG-13,6.5,54,58,2,10,11962778,22-Nov-17,1/10/2018,"Cross Creek Pictures, LStar Capital, Escape Artists"
10026,"Romeo + Juliet_Baz Luhrmann_Claire Danes, John Leguizamo, Harold Perrineau, Leonardo DiCaprio",Romeo + Juliet,Movie,"Drama,Romance",Drama,Romance,,,,,,,,,,,2,Hong Kong,Thailand,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Baz Luhrmann,,,,,,,,,,,,,1,Claire Danes,John Leguizamo,Harold Perrineau,Leonardo DiCaprio,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,PG-13,6.7,72,60,15,29,46351345,1-Nov-96,14/4/2015,"Bazmark Films, Twentieth Century Fox"
